event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round_,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner,f1_dob,f1_record,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_dob,f2_record,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Julio Arce,Daniel Teymur,1,0,3,63,37,1,0,0,0,2.55,Featherweight,Rear Naked Choke,SUB,Julio Arce,Oct 27 1989,Record: 16-4-0,5' 7",70,2.87,4.25,Southpaw,36,67,0.6,30,0.58,93,145,Feb 03 1988,Record: 7-4-0,5' 5",69,3.93,3.08,Orthodox,46,56,0.3,18,0.56,60,145
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Sam Alvey,Gian Villante,0,0,3,53,50,0,0,0,0,5,Light Heavyweight,,S-DEC,Sam Alvey,May 06 1986,Record: 33-13-0 (1 NC),6' 2",75,3.2,3.05,Southpaw,44,55,0.1,16,0.09,82,205,Aug 18 1985,Record: 17-11-0,6' 3",76,5.34,4.26,Orthodox,42,55,0,23,0.53,83,205
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Sijara Eubanks,Lauren Murphy,2,0,3,75,49,0,0,2,0,5,Women's Flyweight,,U-DEC,Sijara Eubanks,Apr 27 1985,Record: 5-4-0,5' 4",67,3.42,4.77,,39,58,0,44,2,63,135,Jul 27 1983,Record: 11-4-0,5' 5",67,3.59,3.53,Orthodox,38,61,0,28,0.89,62,125
June 01 2018,UFC Fight Night: Rivera vs. Moraes,David Teymur,Nik Lentz,0,0,3,67,61,0,0,0,0,5,Lightweight,,U-DEC,David Teymur,May 01 1989,Record: 8-2-0,5' 9",73,3.53,4.69,Southpaw,43,55,0,33,0.94,77,155,Aug 13 1984,Record: 30-10-2 (1 NC),5' 8",68,3.09,3.47,Orthodox,50,49,1.3,34,3.59,44,155
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Belal Muhammad,Chance Rencountre,1,0,3,70,16,1,0,3,0,5,Welterweight,,U-DEC,Belal Muhammad,Jul 09 1988,Record: 16-3-0,5' 11",72,3.81,4.37,Orthodox,41,60,0.2,31,2.15,83,170,Dec 31 1986,Record: 14-4-0,6' 2",75,3.62,1.1,Southpaw,20,49,0.3,26,1.35,16,170
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Desmond Green,Gleison Tibau,0,0,3,77,28,0,0,0,0,5,Lightweight,,U-DEC,Desmond Green,Oct 11 1989,Record: 23-8-0,5' 10",73,2.51,3.7,Southpaw,46,69,0,50,1.62,75,155,Oct 07 1983,Record: 40-14-0,5' 10",71,2.51,1.95,Southpaw,31,63,0.8,53,4.08,92,155
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Nathaniel Wood,Johnny Eduardo,1,0,2,33,37,1,0,0,0,2.18,Bantamweight,D'Arce Choke,SUB,Nathaniel Wood,May 08 1993,Record: 16-3-0,5' 6",69,2.94,4.24,Orthodox,42,58,2,66,2.05,80,135,Aug 03 1978,Record: 28-12-0,5' 7",71,3.34,2.89,Orthodox,38,63,0.5,0,0,62,135
June 01 2018,UFC Fight Night: Rivera vs. Moraes,Jose Torres,Jarred Brooks,0,1,2,22,31,0,0,1,2,2.55,Flyweight,Punches,KO/TKO,Jose Torres,Aug 02 1992,Record: 8-1-0,5' 4",65,9.84,4.37,Orthodox,36,50,0,33,1.28,75,125,May 02 1993,Record: 14-2-0,5' 3",62,1.66,2.12,Switch,46,62,0.6,57,4.54,69,125
June 09 2018,UFC 225: Whittaker vs. Romero 2,Robert Whittaker,Yoel Romero,0,0,5,128,111,0,0,0,3,5,Middleweight,,S-DEC,Robert Whittaker,Dec 20 1990,Record: 21-5-0,6' 0",73,3.7,4.77,Orthodox,39,61,0,57,0.36,84,185,Apr 30 1977,Record: 13-4-0,6' 0",73,3.21,3.71,Southpaw,49,60,0,31,1.79,78,185
June 09 2018,UFC 225: Whittaker vs. Romero 2,Colby Covington,Rafael Dos Anjos,2,1,5,99,105,0,0,7,3,5,Welterweight,,U-DEC,Colby Covington,Feb 22 1988,Record: 15-2-0,5' 11",72,3.02,4.17,Orthodox,37,55,0.2,51,4.91,78,170,Oct 26 1984,Record: 29-12-0,5' 8",70,3.28,3.57,Southpaw,45,62,0.7,39,1.89,60,170
June 09 2018,UFC 225: Whittaker vs. Romero 2,Holly Holm,Megan Anderson,9,0,3,47,26,1,0,4,0,5,Women's Featherweight,,U-DEC,Holly Holm,Oct 17 1981,Record: 12-5-0,5' 8",69,2.83,2.82,Southpaw,34,57,0.1,31,0.55,79,135,Feb 11 1990,Record: 10-4-0,6' 0",72,3.17,1.8,Orthodox,46,34,0.6,50,0.64,50,145
June 09 2018,UFC 225: Whittaker vs. Romero 2,Tai Tuivasa,Andrei Arlovski,1,0,3,54,51,0,0,0,0,5,Heavyweight,,U-DEC,Tai Tuivasa,Mar 16 1993,Record: 10-3-0,6' 2",75,3.54,4.09,Southpaw,48,51,0,0,0,42,264,Feb 04 1979,Record: 28-19-0 (2 NC),6' 3",77,2.69,3.55,Orthodox,44,59,0.3,36,0.52,79,240
June 09 2018,UFC 225: Whittaker vs. Romero 2,Mike Jackson,CM Punk,1,1,3,64,19,0,0,1,1,5,Welterweight,,U-DEC,Mike Jackson,Mar 22 1985,Record: 1-1-0,6' 2",null,1.33,4.25,Orthodox,58,75,0,100,0.95,88,170,Oct 26 1978,Record: 0-2-0,6' 1",73,4.87,1.1,Orthodox,23,40,0,11,0.87,0,170
June 09 2018,UFC 225: Whittaker vs. Romero 2,Curtis Blaydes,Alistair Overeem,6,0,3,37,7,0,2,4,0,2.56,Heavyweight,Elbows,KO/TKO,Curtis Blaydes,Feb 18 1991,Record: 12-2-0 (1 NC),6' 4",80,1.9,3.69,Orthodox,51,55,0,60,7.05,25,265,May 17 1980,Record: 45-18-0 (1 NC),6' 4",80,2.15,3.54,Orthodox,62,59,0.9,53,1.39,73,265
June 09 2018,UFC 225: Whittaker vs. Romero 2,Claudia Gadelha,Carla Esparza,6,1,3,26,43,1,0,4,2,5,Women's Strawweight,,S-DEC,Claudia Gadelha,Dec 07 1988,Record: 17-4-0,5' 4",63,4.38,3.17,Orthodox,42,58,0.8,47,3.34,58,115,Oct 10 1987,Record: 16-6-0,5' 1",63,2.86,2.22,,40,53,0.3,36,3.53,48,115
June 09 2018,UFC 225: Whittaker vs. Romero 2,Mirsad Bektic,Ricardo Lamas,1,0,3,31,34,0,2,2,0,5,Featherweight,,S-DEC,Mirsad Bektic,Feb 16 1991,Record: 13-2-0,5' 8",70,1.7,2.88,Orthodox,42,60,0.4,53,3.38,100,145,May 21 1982,Record: 19-8-0,5' 8",71,2.66,2.88,Orthodox,45,59,1,32,1.63,47,145
June 09 2018,UFC 225: Whittaker vs. Romero 2,Chris de la Rocha,Rashad Coulter,5,0,2,40,30,2,0,3,0,3.53,Heavyweight,Punches,KO/TKO,Chris de la Rocha,May 15 1979,Record: 5-3-0,6' 3",80,6.37,4.08,Orthodox,45,43,1,30,2.02,33,250,Nov 27 1981,Record: 9-4-0,5' 11",76,6.68,4.82,Orthodox,56,50,0,0,0,62,205
June 09 2018,UFC 225: Whittaker vs. Romero 2,Anthony Smith,Rashad Evans,0,0,1,6,1,0,0,0,0,0.53,Light Heavyweight,Knee,KO/TKO,Anthony Smith,Jul 26 1988,Record: 32-14-0,6' 4",76,4.28,3.06,Orthodox,47,44,0.8,26,0.41,51,205,Sep 25 1979,Record: 24-8-1,6' 0",75,2.42,2.14,Orthodox,37,63,0,44,2.98,73,205
June 09 2018,UFC 225: Whittaker vs. Romero 2,Sergio Pettis,Joseph Benavidez,0,0,3,74,59,0,0,0,2,5,Flyweight,,S-DEC,Sergio Pettis,Aug 18 1993,Record: 18-5-0,5' 6",69,2.91,3.88,Orthodox,37,65,0.4,40,0.85,67,125,Jul 31 1984,Record: 28-5-0,5' 4",65,2.52,3.46,Southpaw,33,63,0.6,31,1.53,65,125
June 09 2018,UFC 225: Whittaker vs. Romero 2,Charles Oliveira,Clay Guida,0,0,1,14,9,1,0,0,0,2.18,Lightweight,Guillotine Choke,SUB,Charles Oliveira,Oct 17 1989,Record: 28-8-0 (1 NC),5' 10",74,3.03,3.21,Orthodox,50,54,2.8,42,2.77,58,155,Dec 08 1981,Record: 35-16-0,5' 7",70,2.46,2.45,Orthodox,33,65,0.7,37,3.32,69,155
June 09 2018,UFC 225: Whittaker vs. Romero 2,Dan Ige,Mike Santiago,2,0,1,25,0,0,0,1,0,0.5,Featherweight,Punches,KO/TKO,Dan Ige,Aug 06 1991,Record: 12-2-0,5' 7",71,3.07,4.15,Orthodox,49,61,1,34,2.73,54,145,Jul 28 1989,Record: 21-12-0,5' 10",69,3.58,3.44,Orthodox,49,36,1.1,50,2.66,53,145
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Leon Edwards,Donald Cerrone,0,1,5,84,60,0,0,0,1,5,Welterweight,,U-DEC,Leon Edwards,Aug 25 1991,Record: 18-3-0,6' 2",74,2.05,2.53,Southpaw,47,55,0.4,31,1.39,70,170,Mar 29 1983,Record: 36-13-0 (1 NC),6' 1",73,4.23,4.34,Orthodox,46,53,1.3,36,1.21,73,155
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Ovince Saint Preux,Tyson Pedro,0,0,1,7,9,1,1,0,0,2.54,Light Heavyweight,Armbar,SUB,Ovince Saint Preux,Apr 08 1983,Record: 24-13-0,6' 3",80,2.86,2.59,Southpaw,46,44,0.6,40,1.34,65,205,Sep 17 1991,Record: 7-3-0,6' 3",79,2.55,2.7,Orthodox,62,48,1.5,25,0.74,52,205
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Jessica Eye,Jessica-Rose Clark,2,0,3,67,51,0,0,1,0,5,Women's Flyweight,,U-DEC,Jessica Eye,Jul 27 1986,Record: 15-7-0 (1 NC),5' 6",66,3.39,3.79,Orthodox,38,59,0.7,45,0.46,59,125,Nov 28 1987,Record: 9-6-0 (1 NC),5' 5",64,4.73,4.53,Orthodox,47,60,0.5,50,1,62,125
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Jingliang Li,Daichi Abe,0,0,3,96,45,0,0,0,0,5,Welterweight,,U-DEC,Jingliang Li,Mar 20 1988,Record: 17-5-0,6' 0",71,3.55,4.9,Orthodox,43,61,0,36,1.24,63,170,Nov 27 1991,Record: 6-2-0,5' 11",71,4.49,3.8,Orthodox,33,56,0,50,0.33,0,170
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Petr Yan,Teruto Ishihara,1,0,1,25,11,0,0,0,0,3.28,Bantamweight,Punch,KO/TKO,Petr Yan,Feb 11 1993,Record: 14-1-0,5' 7",67,3.15,5.65,Switch,46,67,0.2,53,1.73,87,135,Jul 23 1991,Record: 11-7-2,5' 7",69,3.63,3.26,Southpaw,44,53,0,16,0.5,30,135
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Song Yadong,Felipe Arantes,3,0,2,39,8,1,0,1,0,4.59,Bantamweight,Elbow,KO/TKO,Song Yadong,Dec 02 1997,Record: 15-4-1 (1 NC),5' 8",67,2.74,3.54,Orthodox,38,62,0.7,100,0.97,66,135,Feb 09 1988,Record: 18-10-1 (2 NC),5' 8",73,2.66,2.37,Orthodox,45,64,0.7,47,0.93,41,135
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Shane Young,Rolando Dy,1,0,2,104,57,0,0,1,0,4.4,Featherweight,Elbow,KO/TKO,Shane Young,Jul 31 1993,Record: 13-4-0,5' 8",72,5.09,6.1,Orthodox,40,57,0,25,0.76,64,145,Aug 11 1990,Record: 9-7-1 (1 NC),5' 8",69,4.47,3.04,Orthodox,37,52,0,20,0.3,68,145
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Kenan Song,Hector Aldana,0,0,2,32,39,0,0,0,2,4.45,Welterweight,Punch,KO/TKO,Kenan Song,Mar 10 1990,Record: 15-5-0,6' 0",71,4.28,4.13,Orthodox,45,56,0,0,0,50,170,Aug 17 1988,Record: 4-4-0,5' 11",72,5.08,3.59,Orthodox,38,59,0,100,0.93,0,170
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Jake Matthews,Shinsho Anzai,2,0,1,12,1,1,0,1,0,2.44,Welterweight,Rear Naked Choke,SUB,Jake Matthews,Aug 19 1994,Record: 15-4-0,5' 11",73,2.02,3.07,Orthodox,46,63,0.8,38,1.99,66,170,Dec 01 1985,Record: 10-3-0,5' 7",70,3.75,3.23,Orthodox,58,45,0,16,1.83,75,170
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Xiaonan Yan,Viviane Pereira,0,0,3,71,44,0,0,0,0,5,Women's Strawweight,,U-DEC,Xiaonan Yan,Jun 16 1989,Record: 11-1-0 (1 NC),5' 5",63,4.22,6.85,Orthodox,40,64,0,50,0.25,66,115,Aug 28 1993,Record: 13-2-0,5' 1",63,4.48,2.7,Orthodox,30,58,0.2,100,0.25,28,115
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Matt Schnell,Naoki Inoue,0,0,3,71,48,0,0,0,0,5,Flyweight,,S-DEC,Matt Schnell,Jan 15 1990,Record: 14-4-0,5' 8",70,3.69,3.64,Orthodox,34,62,1.8,40,0.7,58,125,Jun 14 1997,Record: 11-1-0,5' 9",71,3.37,3.67,Orthodox,35,60,2.5,0,0,60,125
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Ulka Sasaki,Jenel Lausa,9,0,2,25,7,1,0,5,0,4.04,Flyweight,Rear Naked Choke,SUB,Ulka Sasaki,Oct 07 1989,Record: 21-6-2,5' 10",71,2.5,2.16,Southpaw,41,50,1.2,43,3.03,41,125,Aug 01 1988,Record: 7-5-0,5' 5",68,3.53,1.44,Orthodox,42,53,0.8,66,0.55,51,125
June 23 2018,UFC Fight Night: Cowboy vs. Edwards,Ji Yeon Kim,Melinda Fabian,0,0,3,73,72,0,0,0,0,5,Women's Flyweight,,S-DEC,Ji Yeon Kim,Oct 18 1989,Record: 9-2-2,5' 7",72,4.74,4.49,Orthodox,33,59,0,0,0,40,125,Jun 25 1987,Record: 4-4-2,5' 6",66,4,4.03,,41,62,0,0,0,100,125
July 06 2018,UFC - TUF 27 Finale,Israel Adesanya,Brad Tavares,2,1,5,119,40,1,0,0,1,5,Middleweight,,U-DEC,Israel Adesanya,Jul 22 1989,Record: 18-0-0,6' 4",80,2.6,4.46,Switch,50,66,0.4,0,0,85,185,Dec 21 1987,Record: 17-7-0,6' 1",74,2.76,3,Orthodox,40,55,0,27,1.03,77,185
July 06 2018,UFC - TUF 27 Finale,Michael Trizano,Joe Giannetti,2,0,3,42,29,1,0,0,1,5,Lightweight,,S-DEC,Michael Trizano,Dec 31 1991,Record: 9-1-0,5' 11",71,2.11,3.02,Orthodox,53,63,0.8,50,0.4,80,155,Jul 05 1995,Record: 7-1-0,6' 0",74,2.8,1.93,Southpaw,38,40,0,16,1,0,155
July 06 2018,UFC - TUF 27 Finale,Brad Katona,Jay Cucciniello,3,0,3,71,14,0,0,2,0,5,Featherweight,,U-DEC,Brad Katona,Dec 19 1991,Record: 9-2-0,5' 6",64,2.98,3.33,Orthodox,51,57,0,22,1.25,47,135,Jul 23 1986,Record: 9-1-0,5' 7",null,4.73,0.93,Orthodox,21,36,0,0,0,71,155
July 06 2018,UFC - TUF 27 Finale,Alex Caceres,Martin Bravo,1,0,3,82,78,0,0,0,3,5,Featherweight,,S-DEC,Alex Caceres,Jun 20 1988,Record: 15-12-0 (1 NC),5' 10",73,2.86,3.98,Southpaw,48,64,0.8,75,0.53,58,145,Sep 21 1993,Record: 12-3-0,5' 8",71,5.72,7.66,Southpaw,39,51,0,35,2.6,85,145
July 06 2018,UFC - TUF 27 Finale,Roxanne Modafferi,Barb Honchak,4,0,2,51,24,0,0,1,0,3.32,Women's Flyweight,Elbows,KO/TKO,Roxanne Modafferi,Sep 24 1982,Record: 23-17-0,5' 7",69,5.31,3.3,,31,54,0.1,20,1.51,41,125,Aug 30 1979,Record: 10-5-0,5' 4",65,4.67,4.04,,30,66,1.3,0,0,0,125
July 06 2018,UFC - TUF 27 Finale,Alessio Di Chirico,Julian Marquez,2,1,3,50,47,0,2,4,0,5,Middleweight,,S-DEC,Alessio Di Chirico,Dec 12 1989,Record: 12-4-0,6' 0",74,3.22,3.2,Orthodox,42,62,0,50,1.95,83,185,May 08 1990,Record: 7-2-0,6' 2",75,3.33,3.8,Orthodox,40,53,3,0,0,52,185
July 06 2018,UFC - TUF 27 Finale,Montana De La Rosa,Rachael Ostovich,2,0,3,56,40,1,1,0,0,4.21,Women's Flyweight,Rear Naked Choke,SUB,Montana De La Rosa,Feb 14 1995,Record: 10-5-0,5' 7",68,3.28,2.49,,31,47,2.3,33,2.69,50,125,Feb 25 1991,Record: 4-5-0,5' 3",62,3.28,2.32,Orthodox,43,59,1.3,100,3.28,100,125
July 06 2018,UFC - TUF 27 Finale,Luis Pena,Richie Smullen,1,1,1,8,7,1,0,1,2,3.32,Lightweight,Guillotine Choke,SUB,Luis Pena,Jul 05 1993,Record: 7-2-0,6' 3",75,2.74,3.7,Southpaw,45,52,1,31,1.25,47,155,Aug 17 1991,Record: 3-1-1,5' 9",68,2.26,1.98,Orthodox,77,65,0,66,8.49,0,155
July 06 2018,UFC - TUF 27 Finale,John Gunther,Allan Zuniga,3,0,3,27,59,0,1,8,0,5,Lightweight,,M-DEC,John Gunther,Nov 24 1985,Record: 7-2-0,5' 9",72,3.72,1.65,Orthodox,37,46,0,42,7.08,0,155,Apr 04 1992,Record: 13-2-0,5' 7",70,1.8,3.93,Orthodox,52,61,1,0,0,57,155
July 06 2018,UFC - TUF 27 Finale,Bryce Mitchell,Tyler Diamond,0,5,3,38,51,1,0,3,3,5,Featherweight,,M-DEC,Bryce Mitchell,Oct 04 1994,Record: 12-1-0,5' 10",70,1.81,1.78,Southpaw,50,59,1.8,28,1.75,33,145,Mar 18 1991,Record: 9-2-0,5' 7",69,2.53,3.4,Orthodox,47,44,0,75,3,70,145
July 06 2018,UFC - TUF 27 Finale,Steven Peterson,Matt Bessette,2,0,3,74,57,1,0,2,0,5,Featherweight,,S-DEC,Steven Peterson,May 29 1990,Record: 18-9-0,5' 10",70,5.89,4.65,Orthodox,35,56,0.4,28,2.02,75,145,Dec 28 1984,Record: 22-9-0 (1 NC),5' 10",70,4.45,4.36,Orthodox,41,58,0.3,28,0.64,61,145
July 06 2018,UFC - TUF 27 Finale,Gerald Meerschaert,Oskar Piechota,3,6,2,51,23,2,2,3,1,4.55,Middleweight,Rear Naked Choke,SUB,Gerald Meerschaert,Dec 18 1987,Record: 29-12-0,6' 1",77,3.25,2.73,Southpaw,42,52,1.8,41,2.56,46,185,Jan 24 1990,Record: 11-3-1,6' 0",76,3.04,3.19,Southpaw,55,54,1.9,50,0.76,41,185
July 07 2018,UFC 226: Miocic vs. Cormier,Daniel Cormier,Stipe Miocic,0,0,1,25,24,0,0,0,1,4.33,Heavyweight,Punches,KO/TKO,Daniel Cormier,Mar 20 1979,Record: 22-2-0 (1 NC),5' 11",72,2.75,4.25,Orthodox,52,56,0.5,44,1.95,77,235,Aug 19 1982,Record: 19-3-0,6' 4",80,3.69,4.95,Orthodox,52,56,0,37,2.2,73,240
July 07 2018,UFC 226: Miocic vs. Cormier,Derrick Lewis,Francis Ngannou,0,0,3,20,11,0,0,0,0,5,Heavyweight,,U-DEC,Derrick Lewis,Feb 07 1985,Record: 22-7-0 (1 NC),6' 3",79,2.29,2.63,Orthodox,49,44,0,25,0.52,53,260,Sep 05 1986,Record: 14-3-0,6' 4",83,1.97,2.15,Orthodox,37,48,0.5,0,0,71,250
July 07 2018,UFC 226: Miocic vs. Cormier,Mike Perry,Paul Felder,0,0,3,62,56,0,0,2,0,5,Welterweight,,S-DEC,Mike Perry,Sep 15 1991,Record: 13-6-0,5' 10",71,4.5,4.27,Orthodox,47,57,0,41,0.61,70,170,Apr 25 1984,Record: 17-4-0,5' 11",70,3.17,3.55,Orthodox,43,50,0.3,27,0.29,59,155
July 07 2018,UFC 226: Miocic vs. Cormier,Anthony Pettis,Michael Chiesa,0,1,2,9,12,2,0,0,2,0.52,Lightweight,Triangle Choke,SUB,Anthony Pettis,Jan 27 1987,Record: 22-9-0,5' 10",72,3.48,2.97,Orthodox,46,53,1.2,54,0.69,58,170,Dec 07 1987,Record: 16-4-0,6' 1",75,2.09,2.28,Southpaw,41,51,1.2,48,3.55,66,170
July 07 2018,UFC 226: Miocic vs. Cormier,Khalil Rountree Jr.,Gokhan Saki,0,0,1,9,5,0,0,0,0,1.36,Light Heavyweight,Punches,KO/TKO,Khalil Rountree Jr.,Feb 26 1990,Record: 9-4-0 (1 NC),6' 1",76,2.85,3.01,Southpaw,40,47,0.2,0,0,46,205,Oct 19 1983,Record: 1-2-0,6' 0",73,4.57,7.09,Orthodox,58,53,0,0,0,100,205
July 07 2018,UFC 226: Miocic vs. Cormier,Paulo Costa,Uriah Hall,0,0,2,75,58,0,0,0,0,2.38,Middleweight,Punches,KO/TKO,Paulo Costa,Apr 21 1991,Record: 13-0-0,6' 1",72,6.84,8.43,,57,53,0,0,0,80,185,Jul 31 1984,Record: 16-9-0,6' 0",79,3.57,3.31,Orthodox,50,53,0.2,38,0.75,69,185
July 07 2018,UFC 226: Miocic vs. Cormier,Raphael Assuncao,Rob Font,4,0,3,54,20,0,0,2,0,5,Bantamweight,,U-DEC,Raphael Assuncao,Jul 19 1982,Record: 27-7-0,5' 5",66,2.35,3.32,Orthodox,41,68,0.3,38,1.54,80,135,Jun 25 1987,Record: 17-4-0,5' 8",71,3.89,5.11,Orthodox,41,63,0.8,36,1.25,50,135
July 07 2018,UFC 226: Miocic vs. Cormier,Drakkar Klose,Lando Vannata,0,1,3,55,50,0,0,1,1,5,Lightweight,,U-DEC,Drakkar Klose,Mar 09 1988,Record: 11-1-1,5' 9",70,3.74,3.98,Orthodox,52,54,0,30,1.67,68,155,Mar 14 1992,Record: 10-4-2,5' 9",71,4.77,4.41,Orthodox,42,54,0.5,42,1.35,62,155
July 07 2018,UFC 226: Miocic vs. Cormier,Curtis Millender,Max Griffin,0,1,3,38,44,0,0,1,1,5,Welterweight,,U-DEC,Curtis Millender,Dec 01 1987,Record: 17-5-0,6' 2",76,2.95,3.86,Orthodox,46,61,0,100,0.43,57,170,Nov 29 1985,Record: 15-7-0,5' 11",76,4.11,4.22,Orthodox,49,56,0.6,54,1.89,63,170
July 07 2018,UFC 226: Miocic vs. Cormier,Dan Hooker,Gilbert Burns,0,0,1,22,13,1,0,0,0,2.28,Lightweight,Punches,KO/TKO,Dan Hooker,Feb 13 1990,Record: 20-8-0,6' 0",75,4.72,4.73,Switch,44,55,0.4,33,0.4,78,155,Jul 20 1986,Record: 17-3-0,5' 10",71,3.05,3.09,Orthodox,43,57,0.7,38,2.43,50,155
July 07 2018,UFC 226: Miocic vs. Cormier,Emily Whitmire,Jamie Moyle,1,0,3,53,50,0,0,1,0,5,Women's Strawweight,,U-DEC,Emily Whitmire,May 24 1991,Record: 4-3-0,5' 5",63,2.95,2.84,,31,55,0.6,66,1.18,66,115,Mar 17 1989,Record: 4-3-0,5' 1",65,4,4.51,Orthodox,51,65,0,21,1,50,115
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Junior Dos Santos,Blagoy Ivanov,0,0,5,110,51,0,0,0,0,5,Heavyweight,,U-DEC,Junior Dos Santos,Jan 30 1984,Record: 21-6-0,6' 4",77,3.09,4.76,Orthodox,48,58,0.1,55,0.33,80,238,Oct 09 1986,Record: 18-3-0 (1 NC),5' 11",73,3.93,3.09,Southpaw,38,55,0.2,62,1.07,75,250
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Sage Northcutt,Zak Ottow,1,6,2,24,6,1,1,1,1,3.13,Welterweight,Punch,KO/TKO,Sage Northcutt,Mar 01 1996,Record: 11-2-0,6' 0",71,1.96,3.58,Orthodox,52,58,0.6,34,1.81,41,170,Dec 22 1986,Record: 17-7-0,5' 11",72,2.73,2.63,Orthodox,36,58,0.4,29,0.97,57,170
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Rick Glenn,Dennis Bermudez,0,1,3,48,42,1,0,0,6,5,Featherweight,,S-DEC,Rick Glenn,Apr 12 1989,Record: 21-6-1,6' 0",70,4.29,4.31,Southpaw,42,53,0.3,13,0.67,66,145,Dec 13 1986,Record: 18-9-0,5' 6",66,3.07,4.42,Orthodox,46,59,1.1,40,3.89,82,155
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Niko Price,Randy Brown,0,1,2,12,13,0,0,1,1,1.09,Welterweight,Punch,KO/TKO,Niko Price,Sep 29 1989,Record: 14-3-0 (1 NC),6' 0",76,4.46,3.06,Orthodox,34,51,1.3,23,1.08,61,170,Jul 08 1990,Record: 12-3-0,6' 3",78,2.42,3.41,Orthodox,47,55,0.6,46,0.95,71,170
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Chad Mendes,Myles Jury,0,0,1,17,3,0,0,0,0,2.52,Featherweight,Punch,KO/TKO,Chad Mendes,May 01 1985,Record: 18-5-0,5' 6",66,2.35,2.78,Orthodox,49,67,0.3,55,4.13,100,145,Oct 31 1988,Record: 17-4-0,5' 10",73,2.16,2.94,Orthodox,42,66,0.3,55,2.16,50,145
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Cat Zingano,Marion Reneau,2,0,3,33,14,0,0,6,0,5,Women's Bantamweight,,U-DEC,Cat Zingano,Jul 01 1982,Record: 10-4-0,5' 6",68,1.63,2.57,Southpaw,61,47,0.8,65,2.77,42,145,Jun 20 1977,Record: 9-5-1,5' 6",68,2.93,3.46,Orthodox,41,65,1.1,100,0.35,51,135
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Alejandro Perez,Eddie Wineland,0,0,3,53,48,0,0,0,0,5,Bantamweight,,U-DEC,Alejandro Perez,Sep 02 1989,Record: 22-8-1,5' 6",67,2.94,3.52,Orthodox,35,64,0.1,20,0.52,73,135,Jun 26 1984,Record: 24-13-1,5' 7",69,3.51,3.41,Orthodox,29,70,0.1,28,0.28,86,135
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Alexander Volkanovski,Darren Elkins,0,0,3,100,82,3,0,2,1,5,Featherweight,,U-DEC,Alexander Volkanovski,Sep 29 1988,Record: 21-1-0,5' 6",71,3.14,6.15,Orthodox,57,59,0.4,34,2.16,72,145,May 16 1984,Record: 25-8-0,5' 10",71,2.8,3.27,Orthodox,36,53,1.3,35,2.52,58,145
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Said Nurmagomedov,Justin Scoggins,0,0,3,65,32,0,0,1,0,5,Flyweight,,S-DEC,Said Nurmagomedov,Apr 05 1992,Record: 13-1-0,5' 8",70,1.95,4.69,Orthodox,59,64,0,9,0.86,100,135,May 02 1992,Record: 11-5-0,5' 7",66,2.16,3.56,Southpaw,51,55,0.5,63,3.42,82,125
July 14 2018,UFC Fight Night: Dos Santos vs. Ivanov,Raoni Barcelos,Kurt Holobaugh,1,0,3,82,102,0,0,3,1,1.29,Featherweight,Punch,KO/TKO,Raoni Barcelos,May 01 1987,Record: 14-1-0,5' 7",67,4.85,5.77,Orthodox,53,63,1,71,2.46,75,135,Sep 08 1986,Record: 17-7-0 (1 NC),5' 11",70,4.28,4.51,Orthodox,42,46,0.7,36,0.97,45,155
